0.002036571502685547,57.12457323074341
57.68487215042114,58.210885763168335
58.70998668670654,59.16753387451172
59.58788347244263,59.96768927574158
60.29809784889221,60.57793664932251
60.81545400619507,60.99778127670288
61.13259220123291,61.21427583694458
61.22913193702698,61.19403839111328
61.106295108795166,60.96235418319702
60.76233124732971,60.51416492462158
60.20538282394409,59.87003707885742
59.46990180015564,59.040892124176025
58.56513810157776,58.05393385887146
13.679938316345215,36.807982206344604
0.16608142852783203,1.5944995880126953
0.09746575355529785,0.020153045654296875
0.0069124698638916016,0.0030260086059570312
0.0016925334930419922,
